id,split,group,case_type,language_style,difficulty,raw_text,normalized_text,amount,type,category,wallet,note,currency
VX-SU-000162,train,expense_basic,expense_basic,su,easy,minggu ieu mayar 100000 keur netflix,minggu ieu mayar 100000 keur netflix,100000,expense,Hiburan,,netflix,IDR
VX-SU-000163,train,expense_basic,expense_basic,su,easy,kamari langganan aplikasi 100rb,kamari langganan aplikasi 100000,100000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000164,train,expense_basic,expense_basic,su,easy,abdi meuli tilu ratus rébu keur tiket konser,abdi meuli 300000 keur tiket konser,300000,expense,Hiburan,,tiket konser,IDR
VX-SU-000165,train,expense_basic,expense_basic,su,easy,abdi mésér pulsa Rp10.000,abdi mésér pulsa 10000,10000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000166,train,expense_basic,expense_basic,su,easy,sim kuring mayar netflix tujuh puluh lima rébu,sim kuring mayar netflix 75000,75000,expense,Hiburan,,netflix,IDR
VX-SU-000167,train,expense_basic,expense_basic,su,easy,poé ieu mayar lima belas rebu keur tol,poé ieu mayar 15000 keur tol,15000,expense,Transportasi,,tol,IDR
VX-SU-000168,train,expense_basic,expense_basic,su,easy,kamari game dua puluh rébu,kamari game 20000,20000,expense,Hiburan,,game,IDR
VX-SU-000169,validation,expense_basic,expense_basic,su,easy,mésér pulsa sakitar lima puluh rebu,mésér pulsa sakitar 50000,50000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000170,test,expense_basic,expense_basic,su,easy,ojék online dua puluh dua rebu,ojék online 22000,22000,expense,Transportasi,,ojék online,IDR
VX-SU-000171,train,expense_basic,expense_basic,su,easy,isuk tadi meuli seblak sakitar 15rb,isuk tadi meuli seblak sakitar 15000,15000,expense,Makan & Minum,,seblak,IDR
VX-SU-000172,train,expense_basic,expense_basic,su,easy,tadi skincare saratus dua puluh lima rebu,tadi skincare 125000,125000,expense,Belanja,,skincare,IDR
VX-SU-000173,train,expense_basic,expense_basic,su,easy,urang ubar batuk 25000,urang ubar batuk 25000,25000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000174,train,expense_basic,expense_basic,su,easy,urang ngeusian bensin tujuh puluh lima rebu,urang ngeusian bensin 75000,75000,expense,Transportasi,,bensin,IDR
VX-SU-000175,train,expense_basic,expense_basic,su,easy,urang mayar tilu ratus rébu keur listrik,urang mayar 300000 keur listrik,300000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-000176,train,expense_basic,expense_basic,su,easy,kuring mayar 7000 keur parkir motor,kuring mayar 7000 keur parkir motor,7000,expense,Transportasi,,parkir motor,IDR
VX-SU-000177,train,expense_basic,expense_basic,su,easy,sim kuring mésér masker sakitar Rp10.000,sim kuring mésér masker sakitar 10000,10000,expense,Kesehatan,,masker,IDR
VX-SU-000178,train,expense_basic,expense_basic,su,easy,tadi mayar apoték sakitar saratus rébu,tadi mayar apoték sakitar 100000,100000,expense,Kesehatan,,apoték,IDR
VX-SU-000179,validation,expense_basic,expense_basic,su,easy,tadi mayar bioskop sakitar Rp40.000,tadi mayar bioskop sakitar 40000,40000,expense,Hiburan,,bioskop,IDR
VX-SU-000180,test,expense_basic,expense_basic,su,easy,poé ieu meuli dua ratus lima puluh rébu keur sapatu,poé ieu meuli 250000 keur sapatu,250000,expense,Belanja,,sapatu,IDR
VX-SU-000181,train,expense_basic,expense_basic,su,easy,kuring meuli alat tulis sakitar dua puluh lima rébu,kuring meuli alat tulis sakitar 25000,25000,expense,Belanja,,alat tulis,IDR
VX-SU-000182,train,expense_basic,expense_basic,su,easy,isuk tadi mayar langganan aplikasi sakitar tujuh puluh lima rebu,isuk tadi mayar langganan aplikasi sakitar 75000,75000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000183,train,expense_basic,expense_basic,su,easy,abdi mésér roti Rp10.000,abdi mésér roti 10000,10000,expense,Makan & Minum,,roti,IDR
VX-SU-000184,train,expense_basic,expense_basic,su,easy,kamari dokter saratus lima puluh rébu,kamari dokter 150000,150000,expense,Kesehatan,,dokter,IDR
VX-SU-000185,train,expense_basic,expense_basic,su,easy,minggu ieu mayar 75rb keur karaoke,minggu ieu mayar 75000 keur karaoke,75000,expense,Hiburan,,karaoke,IDR
VX-SU-000186,train,expense_basic,expense_basic,su,easy,mayar netflix sakitar saratus rebu,mayar netflix sakitar 100000,100000,expense,Hiburan,,netflix,IDR
VX-SU-000187,train,expense_basic,expense_basic,su,easy,kuring meuli cilok sakitar lima rebu,kuring meuli cilok sakitar 5000,5000,expense,Makan & Minum,,cilok,IDR
VX-SU-000188,train,expense_basic,expense_basic,su,easy,urang mayar wifi Rp200.000,urang mayar wifi 200000,200000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-000189,validation,expense_basic,expense_basic,su,easy,tadi mayar parkir motor sakitar dua rebu,tadi mayar parkir motor sakitar 2000,2000,expense,Transportasi,,parkir motor,IDR
VX-SU-000190,test,expense_basic,expense_basic,su,easy,sim kuring mésér tiket konser tilu ratus rebu,sim kuring mésér tiket konser 300000,300000,expense,Hiburan,,tiket konser,IDR
VX-SU-000191,train,expense_basic,expense_basic,su,easy,peuting tadi mésér sangu goréng sakitar 20rb,peuting tadi mésér sangu goréng sakitar 20000,20000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-000192,train,expense_basic,expense_basic,su,easy,urang meuli baso sakitar Rp20.000,urang meuli baso sakitar 20000,20000,expense,Makan & Minum,,baso,IDR
VX-SU-000193,train,expense_basic,expense_basic,su,easy,netflix lima puluh opat rébu,netflix 54000,54000,expense,Hiburan,,netflix,IDR
VX-SU-000194,train,expense_basic,expense_basic,su,easy,tadi mayar lima rebu keur angkot,tadi mayar 5000 keur angkot,5000,expense,Transportasi,,angkot,IDR
VX-SU-000195,train,expense_basic,expense_basic,su,easy,urang bensin lima puluh rébu,urang bensin 50000,50000,expense,Transportasi,,bensin,IDR
VX-SU-000196,train,expense_basic,expense_basic,su,easy,kamari mayar cai sakitar Rp75.000,kamari mayar cai sakitar 75000,75000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-000197,train,expense_basic,expense_basic,su,easy,meuli kuota internét lima puluh rebu,meuli kuota internét 50000,50000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-000198,train,expense_basic,expense_basic,su,easy,tadi mayar 100000 keur dokter,tadi mayar 100000 keur dokter,100000,expense,Kesehatan,,dokter,IDR
VX-SU-000199,validation,expense_basic,expense_basic,su,easy,urang mayar cai tujuh puluh lima rébu,urang mayar cai 75000,75000,expense,Tagihan & Utilitas,,tagihan cai,IDR
VX-SU-000200,test,expense_basic,expense_basic,su,easy,isuk tadi meuli 20rb keur hayam géprék,isuk tadi meuli 20000 keur hayam géprék,20000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-000201,train,expense_basic,expense_basic,su,easy,mayar ojék online lima belas rébu,mayar ojék online 15000,15000,expense,Transportasi,,ojék online,IDR
VX-SU-000202,train,expense_basic,expense_basic,su,easy,kamari mésér sangu goréng sakitar 20000,kamari mésér sangu goréng sakitar 20000,20000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-000203,train,expense_basic,expense_basic,su,easy,kamari listrik lima puluh rébu,kamari listrik 50000,50000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-000204,train,expense_basic,expense_basic,su,easy,peuting tadi mésér ubar batuk tilu puluh lima rebu,peuting tadi mésér ubar batuk 35000,35000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000205,train,expense_basic,expense_basic,su,easy,minggu ieu meuli ubar batuk sakitar 15rb,minggu ieu meuli ubar batuk sakitar 15000,15000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000206,train,expense_basic,expense_basic,su,easy,urang mésér lima puluh rebu keur ubar batuk,urang mésér 50000 keur ubar batuk,50000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000207,train,expense_basic,expense_basic,su,easy,isuk tadi baju Rp100.000,isuk tadi baju 100000,100000,expense,Belanja,,baju,IDR
VX-SU-000208,train,expense_basic,expense_basic,su,easy,kamari mayar 18000 keur ojék online,kamari mayar 18000 keur ojék online,18000,expense,Transportasi,,ojék online,IDR
VX-SU-000209,validation,expense_basic,expense_basic,su,easy,kamari mayar lima puluh rébu keur langganan aplikasi,kamari mayar 50000 keur langganan aplikasi,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000210,test,expense_basic,expense_basic,su,easy,poé ieu meuli dua puluh rébu keur hayam géprék,poé ieu meuli 20000 keur hayam géprék,20000,expense,Makan & Minum,,hayam géprék,IDR
VX-SU-000211,train,expense_basic,expense_basic,su,easy,minggu ieu karaoke Rp100.000,minggu ieu karaoke 100000,100000,expense,Hiburan,,karaoke,IDR
VX-SU-000212,train,expense_basic,expense_basic,su,easy,kamari mayar Rp100.000 keur dokter,kamari mayar 100000 keur dokter,100000,expense,Kesehatan,,dokter,IDR
VX-SU-000213,train,expense_basic,expense_basic,su,easy,isuk tadi mayar 250000 keur balanja bulanan,isuk tadi mayar 250000 keur balanja bulanan,250000,expense,Belanja,,balanja bulanan,IDR
VX-SU-000214,train,expense_basic,expense_basic,su,easy,kuring top up game sakitar 100000,kuring top up game sakitar 100000,100000,expense,Hiburan,,game,IDR
VX-SU-000215,train,expense_basic,expense_basic,su,easy,kamari meuli alat tulis dua puluh rébu,kamari meuli alat tulis 20000,20000,expense,Belanja,,alat tulis,IDR
VX-SU-000216,train,expense_basic,expense_basic,su,easy,tadi karaoke 50000,tadi karaoke 50000,50000,expense,Hiburan,,karaoke,IDR
VX-SU-000217,train,expense_basic,expense_basic,su,easy,urang meuli dua belas rébu keur cilok,urang meuli 12000 keur cilok,12000,expense,Makan & Minum,,cilok,IDR
VX-SU-000218,train,expense_basic,expense_basic,su,easy,peuting tadi jajan sangu goréng dua puluh rebu,peuting tadi jajan sangu goréng 20000,20000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-000219,validation,expense_basic,expense_basic,su,easy,kamari mésér dua ratus lima puluh rebu keur sapatu,kamari mésér 250000 keur sapatu,250000,expense,Belanja,,sapatu,IDR
VX-SU-000220,test,expense_basic,expense_basic,su,easy,minggu ieu meuli pulsa 25000,minggu ieu meuli pulsa 25000,25000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000221,train,expense_basic,expense_basic,su,easy,sim kuring bensin tilu puluh rebu,sim kuring bensin 30000,30000,expense,Transportasi,,bensin,IDR
VX-SU-000222,train,expense_basic,expense_basic,su,easy,ubar batuk dua puluh lima rébu,ubar batuk 25000,25000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000223,train,expense_basic,expense_basic,su,easy,tadi mésér vitamin sakitar saratus rebu,tadi mésér vitamin sakitar 100000,100000,expense,Kesehatan,,vitamin,IDR
VX-SU-000224,train,expense_basic,expense_basic,su,easy,kuring langganan aplikasi lima puluh rebu,kuring langganan aplikasi 50000,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000225,train,expense_basic,expense_basic,su,easy,isuk tadi tol lima puluh rébu,isuk tadi tol 50000,50000,expense,Transportasi,,tol,IDR
VX-SU-000226,train,expense_basic,expense_basic,su,easy,poé ieu top up game Rp50.000,poé ieu top up game 50000,50000,expense,Hiburan,,game,IDR
VX-SU-000227,train,expense_basic,expense_basic,su,easy,sim kuring meuli pulsa sakitar 100rb,sim kuring meuli pulsa sakitar 100000,100000,expense,Tagihan & Utilitas,,pulsa,IDR
VX-SU-000228,train,expense_basic,expense_basic,su,easy,poé ieu mayar ojék online sakitar Rp12.000,poé ieu mayar ojék online sakitar 12000,12000,expense,Transportasi,,ojék online,IDR
VX-SU-000229,validation,expense_basic,expense_basic,su,easy,isuk tadi meuli 300000 keur sapatu,isuk tadi meuli 300000 keur sapatu,300000,expense,Belanja,,sapatu,IDR
VX-SU-000230,test,expense_basic,expense_basic,su,easy,kamari mayar langganan aplikasi 50000,kamari mayar langganan aplikasi 50000,50000,expense,Tagihan & Utilitas,,langganan aplikasi,IDR
VX-SU-000231,train,expense_basic,expense_basic,su,easy,sim kuring game Rp50.000,sim kuring game 50000,50000,expense,Hiburan,,game,IDR
VX-SU-000232,train,expense_basic,expense_basic,su,easy,sim kuring mayar dahar siang sakitar tilu puluh lima rebu,sim kuring mayar dahar siang sakitar 35000,35000,expense,Makan & Minum,,dahar siang,IDR
VX-SU-000233,train,expense_basic,expense_basic,su,easy,isuk tadi dokter 150rb,isuk tadi dokter 150000,150000,expense,Kesehatan,,dokter,IDR
VX-SU-000234,train,expense_basic,expense_basic,su,easy,abdi mésér saratus lima puluh rebu keur sapatu,abdi mésér 150000 keur sapatu,150000,expense,Belanja,,sapatu,IDR
VX-SU-000235,train,expense_basic,expense_basic,su,easy,isuk tadi mayar apoték 25rb,isuk tadi mayar apoték 25000,25000,expense,Kesehatan,,apoték,IDR
VX-SU-000236,train,expense_basic,expense_basic,su,easy,tadi listrik Rp100.000,tadi listrik 100000,100000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-000237,train,expense_basic,expense_basic,su,easy,kamari kuota internét lima puluh rébu,kamari kuota internét 50000,50000,expense,Tagihan & Utilitas,,kuota internét,IDR
VX-SU-000238,train,expense_basic,expense_basic,su,easy,kamari sabun 20000,kamari sabun 20000,20000,expense,Belanja,,sabun,IDR
VX-SU-000239,validation,expense_basic,expense_basic,su,easy,minggu ieu alat tulis sapuluh rebu,minggu ieu alat tulis 10000,10000,expense,Belanja,,alat tulis,IDR
VX-SU-000240,test,expense_basic,expense_basic,su,easy,isuk tadi meuli Rp50.000 keur game,isuk tadi meuli 50000 keur game,50000,expense,Hiburan,,game,IDR
VX-SU-000241,train,expense_basic,expense_basic,su,easy,jajan sangu goréng Rp15.000,jajan sangu goréng 15000,15000,expense,Makan & Minum,,sangu goréng,IDR
VX-SU-000242,train,expense_basic,expense_basic,su,easy,peuting tadi jajan cilok dalapan rébu,peuting tadi jajan cilok 8000,8000,expense,Makan & Minum,,cilok,IDR
VX-SU-000243,train,expense_basic,expense_basic,su,easy,abdi mayar ojék online Rp22.000,abdi mayar ojék online 22000,22000,expense,Transportasi,,ojék online,IDR
VX-SU-000244,train,expense_basic,expense_basic,su,easy,minggu ieu netflix genep puluh lima rebu,minggu ieu netflix 65000,65000,expense,Hiburan,,netflix,IDR
VX-SU-000245,train,expense_basic,expense_basic,su,easy,sim kuring mésér tujuh puluh lima rebu keur vitamin,sim kuring mésér 75000 keur vitamin,75000,expense,Kesehatan,,vitamin,IDR
VX-SU-000246,train,expense_basic,expense_basic,su,easy,sim kuring mésér Rp15.000 keur baso,sim kuring mésér 15000 keur baso,15000,expense,Makan & Minum,,baso,IDR
VX-SU-000247,train,expense_basic,expense_basic,su,easy,isuk tadi ojék online 30rb,isuk tadi ojék online 30000,30000,expense,Transportasi,,ojék online,IDR
VX-SU-000248,train,expense_basic,expense_basic,su,easy,urang mayar tol sakitar Rp20.000,urang mayar tol sakitar 20000,20000,expense,Transportasi,,tol,IDR
VX-SU-000249,validation,expense_basic,expense_basic,su,easy,kamari meuli vitamin sakitar 100000,kamari meuli vitamin sakitar 100000,100000,expense,Kesehatan,,vitamin,IDR
VX-SU-000250,test,expense_basic,expense_basic,su,easy,meuli Rp125.000 keur skincare,meuli 125000 keur skincare,125000,expense,Belanja,,skincare,IDR
VX-SU-000251,train,expense_basic,expense_basic,su,easy,peuting tadi mésér tilu puluh rebu keur masker,peuting tadi mésér 30000 keur masker,30000,expense,Kesehatan,,masker,IDR
VX-SU-000252,train,expense_basic,expense_basic,su,easy,wifi 200000,wifi 200000,200000,expense,Tagihan & Utilitas,,wifi,IDR
VX-SU-000253,train,expense_basic,expense_basic,su,easy,poé ieu meuli tiket konser sakitar lima ratus rébu,poé ieu meuli tiket konser sakitar 500000,500000,expense,Hiburan,,tiket konser,IDR
VX-SU-000254,train,expense_basic,expense_basic,su,easy,urang jajan dua puluh rébu keur kopi,urang jajan 20000 keur kopi,20000,expense,Makan & Minum,,kopi,IDR
VX-SU-000255,train,expense_basic,expense_basic,su,easy,urang ubar batuk 35000,urang ubar batuk 35000,35000,expense,Kesehatan,,ubar batuk,IDR
VX-SU-000256,train,expense_basic,expense_basic,su,easy,isuk tadi bensin 100000,isuk tadi bensin 100000,100000,expense,Transportasi,,bensin,IDR
VX-SU-000257,train,expense_basic,expense_basic,su,easy,abdi angkot sapuluh rébu,abdi angkot 10000,10000,expense,Transportasi,,angkot,IDR
VX-SU-000258,train,expense_basic,expense_basic,su,easy,mésér vitamin sakitar tujuh puluh lima rebu,mésér vitamin sakitar 75000,75000,expense,Kesehatan,,vitamin,IDR
VX-SU-000259,validation,expense_basic,expense_basic,su,easy,poé ieu meuli kopi sakitar dua puluh lima rébu,poé ieu meuli kopi sakitar 25000,25000,expense,Makan & Minum,,kopi,IDR
VX-SU-000260,test,expense_basic,expense_basic,su,easy,top up 150000 keur game,top up 150000 keur game,150000,expense,Hiburan,,game,IDR
VX-SU-000261,train,expense_basic,expense_basic,su,easy,peuting tadi mayar listrik dua ratus rébu,peuting tadi mayar listrik 200000,200000,expense,Tagihan & Utilitas,,listrik,IDR
VX-SU-000262,train,expense_basic,expense_basic,su,easy,urang mésér Rp35.000 keur sampo,urang mésér 35000 keur sampo,35000,expense,Belanja,,sampo,IDR
VX-SU-000263,train,expense_basic,expense_basic,su,easy,kuring ojék online dua puluh dua rébu,kuring ojék online 22000,22000,expense,Transportasi,,ojék online,IDR
VX-SU-000264,train,expense_basic,expense_basic,su,easy,kuring és téh sapuluh rebu,kuring és téh 10000,10000,expense,Makan & Minum,,és téh,IDR
VX-SU-000265,train,expense_basic,expense_basic,su,easy,abdi mésér tilu puluh rébu keur masker,abdi mésér 30000 keur masker,30000,expense,Kesehatan,,masker,IDR
VX-SU-000266,train,expense_basic,expense_basic,su,easy,minggu ieu mayar 75rb keur karaoke deui,minggu ieu mayar 75000 keur karaoke deui,75000,expense,Hiburan,,karaoke,IDR
VX-SU-000267,train,expense_basic,expense_basic,su,easy,tadi mésér sabun 12rb,tadi mésér sabun 12000,12000,expense,Belanja,,sabun,IDR
VX-SU-000268,train,expense_basic,expense_basic,su,easy,abdi meuli 20rb keur sabun,abdi meuli 20000 keur sabun,20000,expense,Belanja,,sabun,IDR
VX-SU-000269,validation,expense_basic,expense_basic,su,easy,tadi meuli sapatu sakitar dua ratus lima puluh rébu,tadi meuli sapatu sakitar 250000,250000,expense,Belanja,,sapatu,IDR
VX-SU-000270,test,expense_basic,expense_basic,su,easy,peuting tadi meuli skincare 75000,peuting tadi meuli skincare 75000,75000,expense,Belanja,,skincare,IDR
VX-SU-000271,train,expense_basic,expense_basic,su,easy,minggu ieu netflix lima puluh opat rébu,minggu ieu netflix 54000,54000,expense,Hiburan,,netflix,IDR
VX-SU-000272,train,expense_basic,expense_basic,su,easy,sim kuring mayar dokter sakitar 100rb,sim kuring mayar dokter sakitar 100000,100000,expense,Kesehatan,,dokter,IDR
VX-SU-000273,train,expense_basic,expense_basic,su,easy,isuk tadi mayar parkir motor sakitar 3rb,isuk tadi mayar parkir motor sakitar 3000,3000,expense,Transportasi,,parkir motor,IDR
VX-SU-000274,train,expense_basic,expense_basic,su,easy,kamari baso 12rb,kamari baso 12000,12000,expense,Makan & Minum,,baso,IDR
VX-SU-000275,train,expense_basic,expense_basic,su,easy,mayar cai sakitar saratus rebu,mayar cai sakitar 100000,100000,expense,Tagihan & Utilitas,,tagihan cai,IDR
