id,split,group,difficulty,raw_text,normalized_text,expected_amount,predicted_amount,amount_correct,expected_type,predicted_type,type_correct,expected_category,predicted_category,category_correct,expected_wallet,predicted_wallet,wallet_correct,expected_note,predicted_note,note_correct,expected_currency,predicted_currency,currency_correct,exact_match,predicted_json
VX-SU-000700,test,expense_basic,easy,isuk tadi mésér hayam géprék sakitar 15rb,isuk tadi mésér hayam géprék sakitar 15000,15000,15000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,hayam géprék,hayam,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""hayam"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000710,test,expense_basic,easy,mésér tiket konser sakitar saratus lima puluh rébu,mésér tiket konser sakitar 150000,150000,150000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,tiket konser,konser,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""konser"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000720,test,expense_basic,easy,peuting tadi mésér tiket konser 150rb,peuting tadi mésér tiket konser 150000,150000,150000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,tiket konser,konser,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""konser"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000730,test,expense_basic,easy,isuk tadi tol Rp15.000,isuk tadi tol 15000,15000,15000,True,expense,,False,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,False,"{""amount"": 15000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000740,test,expense_basic,easy,urang mayar wifi sakitar 300rb,urang mayar wifi sakitar 300000,300000,300000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,wifi,wifi,True,IDR,IDR,True,True,"{""amount"": 300000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""wifi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000750,test,expense_basic,easy,kamari meuli skincare sakitar 50000,kamari meuli skincare sakitar 50000,50000,50000,True,expense,expense,True,Belanja,Belanja,True,,,True,skincare,skincare,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""skincare"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000760,test,expense_basic,easy,masker tilu puluh rebu,masker 30000,30000,30000,True,expense,,False,Kesehatan,Kesehatan,True,,,True,masker,masker,True,IDR,IDR,True,False,"{""amount"": 30000, ""type"": null, ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""masker"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000770,test,expense_basic,easy,sim kuring meuli Rp15.000 keur sabun,sim kuring meuli 15000 keur sabun,15000,15000,True,expense,expense,True,Belanja,Belanja,True,,,True,sabun,sabun,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sabun"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000780,test,expense_basic,easy,poé ieu meuli pulsa 50rb,poé ieu meuli pulsa 50000,50000,50000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,pulsa,pulsa,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""pulsa"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000790,test,expense_basic,easy,isuk tadi nonton Rp60.000 keur bioskop,isuk tadi nonton 60000 keur bioskop,60000,60000,True,expense,,False,Hiburan,Hiburan,True,,,True,bioskop,bioskop,True,IDR,IDR,True,False,"{""amount"": 60000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""bioskop"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000800,test,expense_basic,easy,kuring tiket konser 150000,kuring tiket konser 150000,150000,150000,True,expense,,False,Hiburan,Hiburan,True,,,True,tiket konser,konser,True,IDR,IDR,True,False,"{""amount"": 150000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""konser"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000810,test,expense_basic,easy,tadi mayar angkot 5000,tadi mayar angkot 5000,5000,5000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,angkot,angkot,True,IDR,IDR,True,True,"{""amount"": 5000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""angkot"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000820,test,expense_basic,easy,urang mésér tiket konser Rp250.000,urang mésér tiket konser 250000,250000,250000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,tiket konser,konser,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""konser"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000830,test,expense_basic,easy,kamari sabun 15rb,kamari sabun 15000,15000,15000,True,expense,,False,Belanja,Belanja,True,,,True,sabun,sabun,True,IDR,IDR,True,False,"{""amount"": 15000, ""type"": null, ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sabun"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000840,test,expense_basic,easy,poé ieu mésér Rp15.000 keur masker,poé ieu mésér 15000 keur masker,15000,15000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,masker,masker,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""masker"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000850,test,expense_basic,easy,minggu ieu mayar tujuh puluh lima rébu keur karaoke,minggu ieu mayar 75000 keur karaoke,75000,75000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,karaoke,karaoke,True,IDR,IDR,True,True,"{""amount"": 75000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""karaoke"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000860,test,expense_basic,easy,sim kuring mayar 2000 keur parkir motor,sim kuring mayar 2000 keur parkir motor,2000,2000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 2000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000870,test,expense_basic,easy,kamari mésér alat tulis sakitar 25rb,kamari mésér alat tulis sakitar 25000,25000,25000,True,expense,expense,True,Belanja,Belanja,True,,,True,alat tulis,alat tulis,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""alat tulis"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000880,test,expense_basic,easy,urang mayar langganan aplikasi 100rb,urang mayar langganan aplikasi 100000,100000,100000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,langganan aplikasi,langganan,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""langganan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000890,test,expense_basic,easy,sim kuring mayar netflix sakitar 65rb,sim kuring mayar netflix sakitar 65000,65000,65000,True,expense,expense,True,Hiburan,Hiburan,True,,,True,netflix,netflix,True,IDR,IDR,True,True,"{""amount"": 65000, ""type"": ""expense"", ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""netflix"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000900,test,expense_basic,easy,isuk tadi mayar listrik Rp150.000,isuk tadi mayar listrik 150000,150000,150000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,listrik,listrik,True,IDR,IDR,True,True,"{""amount"": 150000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""listrik"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000910,test,expense_basic,easy,minggu ieu dahar siang opat puluh rebu,minggu ieu dahar siang 40000,40000,40000,True,expense,,False,Makan & Minum,Makan & Minum,True,,,True,dahar siang,dahar,True,IDR,IDR,True,False,"{""amount"": 40000, ""type"": null, ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""dahar"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000920,test,expense_basic,easy,langganan aplikasi 50rb,langganan aplikasi 50000,50000,50000,True,expense,,False,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,langganan aplikasi,langganan,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""langganan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000930,test,expense_basic,easy,abdi mayar sapuluh rébu keur angkot,abdi mayar 10000 keur angkot,10000,10000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,angkot,angkot,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""angkot"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000940,test,expense_basic,easy,abdi jajan 12rb keur kopi,abdi jajan 12000 keur kopi,12000,12000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,kopi,kopi,True,IDR,IDR,True,True,"{""amount"": 12000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""kopi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000950,test,expense_basic,easy,urang roti sapuluh rebu,urang roti 10000,10000,10000,True,expense,,False,Makan & Minum,Makan & Minum,True,,,True,roti,roti,True,IDR,IDR,True,False,"{""amount"": 10000, ""type"": null, ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""roti"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000960,test,expense_basic,easy,abdi mayar 50000 keur cai,abdi mayar 50000 keur cai,50000,50000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,tagihan cai,cai,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""cai"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000970,test,expense_basic,easy,urang karaoke tujuh puluh lima rebu deui,urang karaoke 75000 deui,75000,75000,True,expense,,False,Hiburan,Hiburan,True,,,True,karaoke,karaoke,True,IDR,IDR,True,False,"{""amount"": 75000, ""type"": null, ""category"": ""Hiburan"", ""wallet"": null, ""note"": ""karaoke"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000980,test,expense_basic,easy,kamari meuli Rp250.000 keur sapatu,kamari meuli 250000 keur sapatu,250000,250000,True,expense,expense,True,Belanja,Belanja,True,,,True,sapatu,sapatu,True,IDR,IDR,True,True,"{""amount"": 250000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""sapatu"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-000990,test,expense_basic,easy,tadi mésér 18rb keur baso,tadi mésér 18000 keur baso,18000,18000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,baso,baso,True,IDR,IDR,True,True,"{""amount"": 18000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""baso"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001000,test,expense_basic,easy,tadi bensin tilu puluh rebu,tadi bensin 30000,30000,30000,True,expense,,False,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,False,"{""amount"": 30000, ""type"": null, ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001010,test,expense_basic,easy,abdi mayar dahar siang sakitar 45000,abdi mayar dahar siang sakitar 45000,45000,45000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,dahar siang,dahar,True,IDR,IDR,True,True,"{""amount"": 45000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""dahar"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001020,test,expense_basic,easy,urang meuli bensin sakitar 20rb,urang meuli bensin sakitar 20000,20000,20000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,bensin,bensin,True,IDR,IDR,True,True,"{""amount"": 20000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""bensin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001030,test,expense_basic,easy,urang mayar 300000 keur balanja bulanan,urang mayar 300000 keur balanja bulanan,300000,300000,True,expense,expense,True,Belanja,Belanja,True,,,True,balanja bulanan,balanja,True,IDR,IDR,True,True,"{""amount"": 300000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""balanja"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001040,test,expense_basic,easy,poé ieu mayar tol sakitar Rp25.000,poé ieu mayar tol sakitar 25000,25000,25000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001050,test,expense_basic,easy,minggu ieu cai 75000,minggu ieu cai 75000,75000,75000,True,expense,,False,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,tagihan cai,cai,True,IDR,IDR,True,False,"{""amount"": 75000, ""type"": null, ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""cai"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001060,test,expense_basic,easy,kamari mayar parkir motor sakitar 3rb,kamari mayar parkir motor sakitar 3000,3000,3000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 3000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001070,test,expense_basic,easy,urang mésér dahar siang opat puluh rebu,urang mésér dahar siang 40000,40000,40000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,dahar siang,dahar,True,IDR,IDR,True,True,"{""amount"": 40000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""dahar"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001080,test,expense_basic,easy,sim kuring vitamin 50000,sim kuring vitamin 50000,50000,50000,True,expense,,False,Kesehatan,Kesehatan,True,,,True,vitamin,vitamin,True,IDR,IDR,True,False,"{""amount"": 50000, ""type"": null, ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""vitamin"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001090,test,expense_basic,easy,abdi meuli és téh lima rébu,abdi meuli és téh 5000,5000,5000,True,expense,expense,True,Makan & Minum,Makan & Minum,True,,,True,és téh,téh,True,IDR,IDR,True,True,"{""amount"": 5000, ""type"": ""expense"", ""category"": ""Makan & Minum"", ""wallet"": null, ""note"": ""téh"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001100,test,expense_basic,easy,abdi meuli masker lima belas rébu,abdi meuli masker 15000,15000,15000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,masker,masker,True,IDR,IDR,True,True,"{""amount"": 15000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""masker"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001110,test,expense_basic,easy,peuting tadi mayar ojék online 22000,peuting tadi mayar ojék online 22000,22000,22000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 22000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001120,test,expense_basic,easy,balanja balanja bulanan sakitar 200rb,balanja balanja bulanan sakitar 200000,200000,200000,True,expense,expense,True,Belanja,Belanja,True,,,True,balanja bulanan,balanja,True,IDR,IDR,True,True,"{""amount"": 200000, ""type"": ""expense"", ""category"": ""Belanja"", ""wallet"": null, ""note"": ""balanja"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001130,test,expense_basic,easy,minggu ieu mayar listrik sakitar 50rb,minggu ieu mayar listrik sakitar 50000,50000,50000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,listrik,listrik,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""listrik"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001140,test,expense_basic,easy,kamari mésér ubar batuk 25rb,kamari mésér ubar batuk 25000,25000,25000,True,expense,expense,True,Kesehatan,Kesehatan,True,,,True,ubar batuk,ubar,True,IDR,IDR,True,True,"{""amount"": 25000, ""type"": ""expense"", ""category"": ""Kesehatan"", ""wallet"": null, ""note"": ""ubar"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001150,test,expense_basic,easy,minggu ieu mayar tol Rp50.000,minggu ieu mayar tol 50000,50000,50000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,tol,tol,True,IDR,IDR,True,True,"{""amount"": 50000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""tol"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001160,test,expense_basic,easy,sim kuring wifi 150000,sim kuring wifi 150000,150000,150000,True,expense,,False,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,wifi,wifi,True,IDR,IDR,True,False,"{""amount"": 150000, ""type"": null, ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""wifi"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001170,test,expense_basic,easy,kuring mayar parkir motor 10000,kuring mayar parkir motor 10000,10000,10000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,parkir motor,parkir,True,IDR,IDR,True,True,"{""amount"": 10000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""parkir"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001180,test,expense_basic,easy,abdi mayar 100rb keur langganan aplikasi,abdi mayar 100000 keur langganan aplikasi,100000,100000,True,expense,expense,True,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,langganan aplikasi,langganan,True,IDR,IDR,True,True,"{""amount"": 100000, ""type"": ""expense"", ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""langganan"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001190,test,expense_basic,easy,tadi cai 30000,tadi cai 30000,30000,30000,True,expense,,False,Tagihan & Utilitas,Tagihan & Utilitas,True,,,True,tagihan cai,cai,True,IDR,IDR,True,False,"{""amount"": 30000, ""type"": null, ""category"": ""Tagihan & Utilitas"", ""wallet"": null, ""note"": ""cai"", ""currency"": ""IDR"", ""confidence"": 0.7}"
VX-SU-001200,test,expense_basic,easy,abdi mayar ojék online sakitar dua puluh dua rébu,abdi mayar ojék online sakitar 22000,22000,22000,True,expense,expense,True,Transportasi,Transportasi,True,,,True,ojék online,ojék,True,IDR,IDR,True,True,"{""amount"": 22000, ""type"": ""expense"", ""category"": ""Transportasi"", ""wallet"": null, ""note"": ""ojék"", ""currency"": ""IDR"", ""confidence"": 0.7}"
